,url,price,title,distance,description,location,time_offset,retreived
1528342415,/v-sony-playstation-4/city-of-toronto/horizons:-zero-dawn-with-frozen-wilds-expansion/1528342415,25.0,Horizons: Zero Dawn with Frozen Wilds expansion,,"Comes with the Frozen Wilds expansion, code already used. Located in Cabbagetown",City of Toronto,< 18 minutes ago,2020-10-06 23:11:15.789061
1528342159,/v-sony-playstation-4/city-of-toronto/the-last-of-us-ii/1528342159,55.0,The Last of Us II,,Mint condition - pickup near Trinity Bellwoods.,City of Toronto,< 21 minutes ago,2020-10-06 23:11:15.789584
1528341971,/v-sony-playstation-4/city-of-toronto/detroit-become-human-ps4/1528341971,20.0,Detroit Become Human PS4,,Excellent condition. Trades/offers welcome.,City of Toronto,< 23 minutes ago,2020-10-06 23:11:15.790087
1528340998,/v-sony-playstation-4/city-of-toronto/gaming-vr/1528340998,550.0,Gaming VR,,Brand new open box VR never used,City of Toronto,< 34 minutes ago,2020-10-06 23:11:15.790595
1528339114,/v-sony-playstation-4/city-of-toronto/ps4-with-games-and-accessories/1528339114,320.0,Ps4 with games and accessories,,Selling my ps4 with all the games I. The picture and one controller with a fan and a keyboard that u can connect to the controller the condition of the console is good works absolutely great come ...,City of Toronto,< 55 minutes ago,2020-10-06 23:11:15.791129
1528335542,/v-sony-playstation-4/city-of-toronto/looking-for-logitech-g29/1528335542,250.0,"Wanted:
                            LOOKING FOR LOGITECH G29",,Looking for Logitech G29 in decent condition. Must be willing to ship the product (to Sudbury). Willing to pay max 250,City of Toronto,< 2 hours ago,2020-10-06 23:11:15.791625
1528335087,/v-sony-playstation-4/city-of-toronto/ps4-slim/1528335087,250.0,Ps4 slim,,"Selling Ps4 slim in mint condition, barely played, has been reset and ready for new owner. Comes with controller and all wires. Selling for 250",City of Toronto,< 2 hours ago,2020-10-06 23:11:15.792115
1528334838,/v-sony-playstation-4/city-of-toronto/ps4/1528334838,210.0,PS4,,Perfect working ps4 for sale 500 gbs comes with a gold controller,City of Toronto,< 2 hours ago,2020-10-06 23:11:15.792599
1528332048,/v-sony-playstation-4/city-of-toronto/sony-ps4-pro-1tb-with-2-controllers-mint-condition/1528332048,450.0,"Sony PS4 Pro 1tb with 2 controllers
Mint condition",,"Hello, I am selling my Sony Ps4 Pro 1tb with 2 controllers. Everything works 100% and updated to the latest firmware update. Price is firm Faz Call/Text me at 647-928-4349",City of Toronto,< 2 hours ago,2020-10-06 23:11:15.793090
1528331714,/v-sony-playstation-4/city-of-toronto/playstation-ps4-pro-1tb/1528331714,430.0,Playstation PS4 Pro 1TB,,Playstation PS4 Pro 1TB 8 games and 2 new controller included Have original box and accessories,City of Toronto,< 3 hours ago,2020-10-06 23:11:15.793584
1528330591,/v-sony-playstation-4/city-of-toronto/godzilla-ps4/1528330591,200.0,Godzilla PS4,,Mint Condition of Godzilla (Like New),City of Toronto,< 3 hours ago,2020-10-06 23:11:15.794076
1528328494,/v-sony-playstation-4/city-of-toronto/ps4-2-controllers-bunch-of-games/1528328494,275.0,PS4 / 2 Controllers / Bunch of games,,"PS4 slim with two controllers and a bunch of games. All cords included, not pictured. Price is firm.",City of Toronto,< 3 hours ago,2020-10-06 23:11:15.794569
1528327988,/v-sony-playstation-4/city-of-toronto/ps4-500gb-console-2-dualshock-controllers-original-box-5-games/1528327988,300.0,PS4 500GB Console+2 Dualshock Controllers+Original Box+5 Games,,"PS4 Console: 2 Controllers: Black and red 5 Games - PES 2016, PES2019, plant vs zombie, Unchart 1-3, Assassin's Creed Unity, Dragon Age Inquisition HDMI Cable Power Cable You can pick up this item at ...",City of Toronto,< 3 hours ago,2020-10-06 23:11:15.795141
1528319512,/v-sony-playstation-4/city-of-toronto/playstation-5-digital-and-disk/1528319512,900.0,PlayStation 5 Digital and Disk,,Pre orders available also have Xbox series X and Series S available,City of Toronto,< 3 hours ago,2020-10-06 23:11:15.795638
1528317875,/v-sony-playstation-4/city-of-toronto/ps4-pro/1528317875,300.0,PS4 Pro,,"Selling my 1tb PS4 Pro, with a brand new controller. I bought it in August 2019. Console’s in great condition. Letting it go for low cause I want to upgrade my gaming PC.",City of Toronto,< 4 hours ago,2020-10-06 23:11:15.796131
1528317520,/v-sony-playstation-4/city-of-toronto/ps4/1528317520,250.0,Ps4,,Ps4 gently used Adult owned Still have the box Message for more pictures Price not firm,City of Toronto,< 4 hours ago,2020-10-06 23:11:15.796622
1528313810,/v-sony-playstation-4/city-of-toronto/playstation-pro-4-red-dead-redemption-2-horizon-dawn-4-more/1528313810,395.0,Playstation Pro 4  +Red Dead Redemption 2 +Horizon Dawn + 4 More,,PlayStation 4 Pro (Excellent Conditions!) It comes in the original box and one original PS4 controller and all the cables. 6 Games that are included: Red Dead Redemption 2 Horizon Zero: Dawn ...,City of Toronto,< 4 hours ago,2020-10-06 23:11:15.797787
1528312331,/v-sony-playstation-4/city-of-toronto/logitech-g933/1528312331,50.0,Logitech G933,,In great condition Logitech G933 wireless headphones for sale for $50. Currently using it for my ps4 and never had any issues. Selling it because I am upgrading my headset to Astro. Comes with the ...,City of Toronto,< 5 hours ago,2020-10-06 23:11:15.798654
1528307539,/v-sony-playstation-4/city-of-toronto/ps-vr-i-new-like-condition-full-bundle/1528307539,285.0,!!! PS VR I NEW LIKE CONDITION FULL BUNDLE!!!,,Hey I’m selling my psvr for $ 285 the VR is in good condition barely used and it comes with controllers and camera !! It’s an amazing experience using the vr right in the comfort of your home and ...,City of Toronto,< 5 hours ago,2020-10-06 23:11:15.799233
1528307517,/v-sony-playstation-4/city-of-toronto/ps4-games-for-sale/1528307517,10.0,"Wanted:
                            Ps4 games for sale",,Bo4-35$ Uncharted 4-$20 Cod ww2 $20 Reddead redemption $40 W2k17 10$ Fifa 17$10 Fifa 19 $15 Battlefield $20,City of Toronto,< 5 hours ago,2020-10-06 23:11:15.799807
1528307229,/v-sony-playstation-4/city-of-toronto/sony-playstation-wireless-gold-headset-new-open-box-white/1528307229,99.0,SONY Playstation Wireless Gold headset new open box - White,,SONY Gold Wireless Headset White - PlayStation wireless headset- White Gold Edition call @ 647 704 7280 A Headset for Gamers: Experience everything from the big booms to whisper-quiet warnings in ...,City of Toronto,< 5 hours ago,2020-10-06 23:11:15.800648
1528306088,/v-sony-playstation-4/city-of-toronto/ps4-500gb-2x-controllers/1528306088,250.0,PS4 500GB 2X Controllers,,"Excellent condition PS4 Includes one gently used controller and a second brand new controller never used. Power cable, HDMI, controller charger wire - Original box + manuals Adding two games, NHL 19 ...",City of Toronto,< 5 hours ago,2020-10-06 23:11:15.802536
1528306075,/v-sony-playstation-4/city-of-toronto/playstation-4/1528306075,215.0,Playstation 4,,No issues Comes with 2 red controllers Call or text 6476855280,City of Toronto,< 5 hours ago,2020-10-06 23:11:15.803642
